Stage,Day,Electrolyzer,Time,Supplier,Scenario,Value
1,10,10,5,3,-2.273736754e-13
1,10,10,5,4,0
1,10,10,6,1,540
1,10,10,6,2,0
1,10,10,6,3,540
1,10,10,6,4,0
1,10,11,1,1,69.000580846
1,10,11,1,2,25.500539357
1,10,11,1,3,69.000580846
1,10,11,1,4,540
1,10,11,2,1,-2.273736754e-13
1,10,11,2,2,-2.273736754e-13
1,10,11,2,3,-2.273736754e-13
1,10,11,2,4,0
1,10,11,3,1,-2.273736754e-13
1,10,11,3,2,540
1,10,11,3,3,-2.273736754e-13
1,10,11,3,4,0
1,10,11,4,1,-2.273736754e-13
1,10,11,4,2,0
1,10,11,4,3,-2.273736754e-13
1,10,11,4,4,25.500539357
1,10,11,5,1,-2.273736754e-13
1,10,11,5,2,0
1,10,11,5,3,-2.273736754e-13
1,10,11,5,4,0
1,10,11,6,1,540
1,10,11,6,2,0
1,10,11,6,3,540
1,10,11,6,4,0
1,10,12,1,1,9.094947018e-13
1,10,12,1,2,540
1,10,12,1,3,9.094947018e-13
1,10,12,1,4,540
1,10,12,2,1,540
1,10,12,2,2,540
1,10,12,2,3,540
1,10,12,2,4,540
1,10,12,3,1,223.699547269
1,10,12,3,2,540
1,10,12,3,3,-2.273736754e-13
1,10,12,3,4,0
1,10,12,4,1,540
1,10,12,4,2,0
1,10,12,4,3,540
1,10,12,4,4,540
1,10,12,5,1,-2.273736754e-13
1,10,12,5,2,0
1,10,12,5,3,-2.273736754e-13
1,10,12,5,4,0
1,10,12,6,1,540
1,10,12,6,2,0
1,10,12,6,3,540
1,10,12,6,4,0
1,10,13,1,1,540
1,10,13,1,2,540
1,10,13,1,3,9.094947018e-13
1,10,13,1,4,540
1,10,13,2,1,540
1,10,13,2,2,-2.273736754e-13
1,10,13,2,3,540
1,10,13,2,4,0
1,10,13,3,1,540
1,10,13,3,2,540
1,10,13,3,3,-2.273736754e-13
1,10,13,3,4,0
1,10,13,4,1,540
1,10,13,4,2,540
1,10,13,4,3,540
1,10,13,4,4,0
1,10,13,5,1,540
1,10,13,5,2,0
1,10,13,5,3,-2.273736754e-13
1,10,13,5,4,0
1,10,13,6,1,540
1,10,13,6,2,0
1,10,13,6,3,540
1,10,13,6,4,0
1,10,14,1,1,540
1,10,14,1,2,540
1,10,14,1,3,9.094947018e-13
1,10,14,1,4,540
1,10,14,2,1,540
1,10,14,2,2,540
1,10,14,2,3,540
1,10,14,2,4,0
1,10,14,3,1,540
1,10,14,3,2,540
1,10,14,3,3,-2.273736754e-13
1,10,14,3,4,0
1,10,14,4,1,540
1,10,14,4,2,0
1,10,14,4,3,540
1,10,14,4,4,0
1,10,14,5,1,540
1,10,14,5,2,540
1,10,14,5,3,-2.273736754e-13
1,10,14,5,4,0
1,10,14,6,1,540
1,10,14,6,2,0
1,10,14,6,3,540
1,10,14,6,4,0
1,10,15,1,1,540
1,10,15,1,2,540
1,10,15,1,3,540
1,10,15,1,4,0
1,10,15,2,1,540
1,10,15,2,2,540
1,10,15,2,3,540
1,10,15,2,4,256.676121343
1,10,15,3,1,540
1,10,15,3,2,540
1,10,15,3,3,540
1,10,15,3,4,0
1,10,15,4,1,540
1,10,15,4,2,0
1,10,15,4,3,540
1,10,15,4,4,540
1,10,15,5,1,540
1,10,15,5,2,0
1,10,15,5,3,540
1,10,15,5,4,0
1,10,15,6,1,540
1,10,15,6,2,0
1,10,15,6,3,0
1,10,15,6,4,0
1,10,16,1,1,540
1,10,16,1,2,4.547473509e-13
1,10,16,1,3,9.094947018e-13
1,10,16,1,4,0
1,10,16,2,1,540
1,10,16,2,2,-2.273736754e-13
1,10,16,2,3,540
1,10,16,2,4,0
1,10,16,3,1,540
1,10,16,3,2,0
1,10,16,3,3,540
1,10,16,3,4,0
1,10,16,4,1,540
1,10,16,4,2,-2.273736754e-13
1,10,16,4,3,540
1,10,16,4,4,57.569095373
1,10,16,5,1,540
1,10,16,5,2,54.045131741
1,10,16,5,3,-2.273736754e-13
1,10,16,5,4,0
1,10,16,6,1,540
1,10,16,6,2,0
1,10,16,6,3,540
1,10,16,6,4,0
1,10,17,1,1,540
1,10,17,1,2,4.547473509e-13
1,10,17,1,3,4.547473509e-13
1,10,17,1,4,0
1,10,17,2,1,540
1,10,17,2,2,540
1,10,17,2,3,540
1,10,17,2,4,0
1,10,17,3,1,540
1,10,17,3,2,540
1,10,17,3,3,-2.273736754e-13
1,10,17,3,4,0
1,10,17,4,1,-1.136868377e-13
1,10,17,4,2,540
1,10,17,4,3,540
1,10,17,4,4,0
1,10,17,5,1,540
1,10,17,5,2,0
1,10,17,5,3,-2.273736754e-13
1,10,17,5,4,0
1,10,17,6,1,540
1,10,17,6,2,0
1,10,17,6,3,540
1,10,17,6,4,0
1,10,18,1,1,540
1,10,18,1,2,4.547473509e-13
1,10,18,1,3,2.273736754e-13
1,10,18,1,4,0
1,10,18,2,1,540
1,10,18,2,2,-2.273736754e-13
1,10,18,2,3,540
1,10,18,2,4,257.86510569
1,10,18,3,1,540
1,10,18,3,2,540
1,10,18,3,3,540
1,10,18,3,4,0
1,10,18,4,1,540
1,10,18,4,2,540
1,10,18,4,3,540
1,10,18,4,4,0
1,10,18,5,1,540
1,10,18,5,2,540
1,10,18,5,3,-2.273736754e-13
1,10,18,5,4,0
1,10,18,6,1,540
1,10,18,6,2,0
1,10,18,6,3,540
1,10,18,6,4,0
1,10,19,1,1,540
1,10,19,1,2,540
1,10,19,1,3,0
1,10,19,1,4,0
1,10,19,2,1,540
1,10,19,2,2,-2.273736754e-13
1,10,19,2,3,-2.273736754e-13
1,10,19,2,4,0
1,10,19,3,1,-2.273736754e-13
1,10,19,3,2,0
1,10,19,3,3,-2.273736754e-13
1,10,19,3,4,0
1,10,19,4,1,540
1,10,19,4,2,540
1,10,19,4,3,540
1,10,19,4,4,0
1,10,19,5,1,540
1,10,19,5,2,151.781789715
1,10,19,5,3,-2.273736754e-13
1,10,19,5,4,0
1,10,19,6,1,540
1,10,19,6,2,0
1,10,19,6,3,-2.273736754e-13
1,10,19,6,4,0
1,10,20,1,1,540
1,10,20,1,2,0
1,10,20,1,3,166.86
1,10,20,1,4,0
1,10,20,2,1,0
1,10,20,2,2,0
1,10,20,2,3,0
1,10,20,2,4,0
1,10,20,3,1,127.44
1,10,20,3,2,0
1,10,20,3,3,0
1,10,20,3,4,0
1,10,20,4,1,0
1,10,20,4,2,0
1,10,20,4,3,0
1,10,20,4,4,0
1,10,20,5,1,0
1,10,20,5,2,0
1,10,20,5,3,0
1,10,20,5,4,0
1,10,20,6,1,0
1,10,20,6,2,0
1,10,20,6,3,0
1,10,20,6,4,0
1,10,21,1,1,0
1,10,21,1,2,0
1,10,21,1,3,166.86
1,10,21,1,4,0
1,10,21,2,1,0
1,10,21,2,2,0
1,10,21,2,3,0
1,10,21,2,4,0
1,10,21,3,1,0
1,10,21,3,2,0
1,10,21,3,3,0
1,10,21,3,4,0
1,10,21,4,1,166.86
1,10,21,4,2,0
1,10,21,4,3,0
1,10,21,4,4,0
1,10,21,5,1,0
1,10,21,5,2,0
1,10,21,5,3,0
1,10,21,5,4,0
1,10,21,6,1,0
1,10,21,6,2,0
1,10,21,6,3,0
1,10,21,6,4,0
1,10,22,1,1,0
1,10,22,1,2,0
1,10,22,1,3,0
1,10,22,1,4,0
1,10,22,2,1,0
1,10,22,2,2,0
1,10,22,2,3,0
1,10,22,2,4,0
1,10,22,3,1,0
1,10,22,3,2,0
1,10,22,3,3,0
1,10,22,3,4,0
1,10,22,4,1,0
1,10,22,4,2,0
1,10,22,4,3,0
1,10,22,4,4,0
1,10,22,5,1,0
1,10,22,5,2,0
1,10,22,5,3,0
1,10,22,5,4,0
1,10,22,6,1,0
1,10,22,6,2,0
1,10,22,6,3,0
1,10,22,6,4,0
1,10,23,1,1,0
1,10,23,1,2,0
1,10,23,1,3,0
1,10,23,1,4,0
1,10,23,2,1,0
1,10,23,2,2,0
1,10,23,2,3,0
1,10,23,2,4,0
1,10,23,3,1,0
1,10,23,3,2,0
1,10,23,3,3,0
1,10,23,3,4,0
1,10,23,4,1,0
1,10,23,4,2,0
1,10,23,4,3,0
1,10,23,4,4,0
1,10,23,5,1,0
1,10,23,5,2,0
1,10,23,5,3,0
1,10,23,5,4,0
1,10,23,6,1,0
1,10,23,6,2,0
1,10,23,6,3,0
1,10,23,6,4,0
1,10,24,1,1,0
1,10,24,1,2,0
1,10,24,1,3,0
1,10,24,1,4,0
1,10,24,2,1,0
1,10,24,2,2,0
1,10,24,2,3,0
1,10,24,2,4,0
1,10,24,3,1,0
1,10,24,3,2,0
1,10,24,3,3,0
1,10,24,3,4,0
1,10,24,4,1,0
1,10,24,4,2,0
1,10,24,4,3,0
1,10,24,4,4,0
1,10,24,5,1,0
1,10,24,5,2,0
1,10,24,5,3,0
1,10,24,5,4,0
1,10,24,6,1,0
1,10,24,6,2,0
1,10,24,6,3,0
1,10,24,6,4,0
1,11,1,1,1,37.477965836
1,11,1,1,2,0
1,11,1,1,3,300.838487813
1,11,1,1,4,0
1,11,1,2,1,0
1,11,1,2,2,0
1,11,1,2,3,0
1,11,1,2,4,0
1,11,1,3,1,540
1,11,1,3,2,0
1,11,1,3,3,0
1,11,1,3,4,0
1,11,1,4,1,0
1,11,1,4,2,0
1,11,1,4,3,0
1,11,1,4,4,0
1,11,1,5,1,0
1,11,1,5,2,0
1,11,1,5,3,0
1,11,1,5,4,0
1,11,1,6,1,0
1,11,1,6,2,0
1,11,1,6,3,0
1,11,1,6,4,0
1,11,2,1,1,144.393972238
1,11,2,1,2,0
1,11,2,1,3,144.393972238
1,11,2,1,4,0
1,11,2,2,1,0
1,11,2,2,2,0
1,11,2,2,3,0
1,11,2,2,4,0
1,11,2,3,1,0
1,11,2,3,2,0
1,11,2,3,3,0
1,11,2,3,4,0
1,11,2,4,1,0
1,11,2,4,2,0
1,11,2,4,3,0
1,11,2,4,4,0
1,11,2,5,1,0
1,11,2,5,2,0
1,11,2,5,3,0
1,11,2,5,4,0
1,11,2,6,1,0
1,11,2,6,2,0
1,11,2,6,3,0
1,11,2,6,4,0
1,11,3,1,1,483.398887069
1,11,3,1,2,0
1,11,3,1,3,0
1,11,3,1,4,0
1,11,3,2,1,0
1,11,3,2,2,0
1,11,3,2,3,0
1,11,3,2,4,0
1,11,3,3,1,0
1,11,3,3,2,0
1,11,3,3,3,0
1,11,3,3,4,0
1,11,3,4,1,0
1,11,3,4,2,0
1,11,3,4,3,0
1,11,3,4,4,0
1,11,3,5,1,0
1,11,3,5,2,0
1,11,3,5,3,0
1,11,3,5,4,0
1,11,3,6,1,0
1,11,3,6,2,0
1,11,3,6,3,0
1,11,3,6,4,0
1,11,4,1,1,242.442399163
1,11,4,1,2,0
1,11,4,1,3,0
1,11,4,1,4,0
1,11,4,2,1,0
1,11,4,2,2,0
1,11,4,2,3,0
1,11,4,2,4,0
1,11,4,3,1,0
1,11,4,3,2,0
1,11,4,3,3,0
1,11,4,3,4,0
1,11,4,4,1,0
1,11,4,4,2,0
1,11,4,4,3,0
1,11,4,4,4,0
1,11,4,5,1,0
1,11,4,5,2,0
1,11,4,5,3,0
1,11,4,5,4,0
1,11,4,6,1,0
1,11,4,6,2,0
1,11,4,6,3,0
1,11,4,6,4,0
1,11,5,1,1,228.582335858
1,11,5,1,2,0
1,11,5,1,3,38.097055976
1,11,5,1,4,0
1,11,5,2,1,0
1,11,5,2,2,0
1,11,5,2,3,0
1,11,5,2,4,0
1,11,5,3,1,0
1,11,5,3,2,0
1,11,5,3,3,0
1,11,5,3,4,0
1,11,5,4,1,0
1,11,5,4,2,0
1,11,5,4,3,0
1,11,5,4,4,0
1,11,5,5,1,0
1,11,5,5,2,0
1,11,5,5,3,0
1,11,5,5,4,0
1,11,5,6,1,0
1,11,5,6,2,0
1,11,5,6,3,0
1,11,5,6,4,0
1,11,6,1,1,285.529499797
1,11,6,1,2,0
1,11,6,1,3,0
1,11,6,1,4,0
1,11,6,2,1,0
1,11,6,2,2,0
1,11,6,2,3,0
1,11,6,2,4,0
1,11,6,3,1,0
1,11,6,3,2,0
1,11,6,3,3,0
1,11,6,3,4,0
1,11,6,4,1,0
1,11,6,4,2,0
1,11,6,4,3,0
1,11,6,4,4,0
1,11,6,5,1,0
1,11,6,5,2,0
1,11,6,5,3,0
1,11,6,5,4,0
1,11,6,6,1,0
1,11,6,6,2,0
1,11,6,6,3,0
1,11,6,6,4,0
1,11,7,1,1,217.981304902
1,11,7,1,2,0
1,11,7,1,3,0
1,11,7,1,4,0
1,11,7,2,1,0
1,11,7,2,2,0
1,11,7,2,3,0
1,11,7,2,4,0
1,11,7,3,1,0
1,11,7,3,2,0
1,11,7,3,3,0
1,11,7,3,4,0
1,11,7,4,1,0
1,11,7,4,2,0
1,11,7,4,3,0
1,11,7,4,4,0
1,11,7,5,1,0
1,11,7,5,2,0
1,11,7,5,3,0
1,11,7,5,4,0
1,11,7,6,1,0
1,11,7,6,2,0
1,11,7,6,3,0
1,11,7,6,4,0
1,11,8,1,1,0
1,11,8,1,2,0
1,11,8,1,3,0
1,11,8,1,4,0
1,11,8,2,1,0
1,11,8,2,2,0
1,11,8,2,3,0
1,11,8,2,4,0
1,11,8,3,1,0
1,11,8,3,2,0
1,11,8,3,3,0
1,11,8,3,4,0
1,11,8,4,1,0
1,11,8,4,2,0
1,11,8,4,3,0
1,11,8,4,4,0
1,11,8,5,1,540
1,11,8,5,2,0
1,11,8,5,3,0
1,11,8,5,4,0
1,11,8,6,1,0
1,11,8,6,2,0
1,11,8,6,3,0
1,11,8,6,4,0
1,11,9,1,1,-2.273736754e-13
1,11,9,1,2,0
1,11,9,1,3,-6.821210263e-13
1,11,9,1,4,0
1,11,9,2,1,-2.273736754e-13
1,11,9,2,2,0
1,11,9,2,3,-2.273736754e-13
1,11,9,2,4,408.806958807
1,11,9,3,1,-2.273736754e-13
1,11,9,3,2,0
1,11,9,3,3,-2.273736754e-13
1,11,9,3,4,0
1,11,9,4,1,-2.273736754e-13
1,11,9,4,2,0
1,11,9,4,3,-2.273736754e-13
1,11,9,4,4,0
1,11,9,5,1,-2.273736754e-13
1,11,9,5,2,408.806958807
1,11,9,5,3,-2.273736754e-13
1,11,9,5,4,0
1,11,9,6,1,440.253647946
1,11,9,6,2,0
1,11,9,6,3,440.253647946
1,11,9,6,4,0
1,11,10,1,1,-2.273736754e-13
1,11,10,1,2,540
1,11,10,1,3,-2.273736754e-13
1,11,10,1,4,0
1,11,10,2,1,-2.273736754e-13
1,11,10,2,2,-2.273736754e-13
1,11,10,2,3,-2.273736754e-13
1,11,10,2,4,0
1,11,10,3,1,312.072913643
1,11,10,3,2,-2.273736754e-13
1,11,10,3,3,-2.273736754e-13
1,11,10,3,4,0
1,11,10,4,1,-2.273736754e-13
1,11,10,4,2,0
1,11,10,4,3,-2.273736754e-13
1,11,10,4,4,0
1,11,10,5,1,-2.273736754e-13
1,11,10,5,2,160
1,11,10,5,3,-2.273736754e-13
1,11,10,5,4,0
1,11,10,6,1,540
1,11,10,6,2,0
1,11,10,6,3,1.136868377e-12
1,11,10,6,4,0
1,11,11,1,1,322.506957906
1,11,11,1,2,540
1,11,11,1,3,540
1,11,11,1,4,160
1,11,11,2,1,540
1,11,11,2,2,-2.273736754e-13
1,11,11,2,3,540
1,11,11,2,4,0
1,11,11,3,1,540
1,11,11,3,2,80
1,11,11,3,3,-2.273736754e-13
1,11,11,3,4,0
1,11,11,4,1,-2.273736754e-13
1,11,11,4,2,540
1,11,11,4,3,540
1,11,11,4,4,0
1,11,11,5,1,540
1,11,11,5,2,540
1,11,11,5,3,322.506957906
1,11,11,5,4,0
1,11,11,6,1,540
1,11,11,6,2,0
1,11,11,6,3,540
1,11,11,6,4,0
1,11,12,1,1,-2.273736754e-13
1,11,12,1,2,0
1,11,12,1,3,-2.273736754e-13
1,11,12,1,4,540
1,11,12,2,1,540
1,11,12,2,2,160
1,11,12,2,3,160
1,11,12,2,4,423.784962847
1,11,12,3,1,540
1,11,12,3,2,0
1,11,12,3,3,-2.273736754e-13
1,11,12,3,4,80
1,11,12,4,1,540
1,11,12,4,2,540
1,11,12,4,3,540
1,11,12,4,4,0
1,11,12,5,1,540
1,11,12,5,2,0
1,11,12,5,3,-2.273736754e-13
1,11,12,5,4,0
1,11,12,6,1,540
1,11,12,6,2,0
1,11,12,6,3,540
1,11,12,6,4,0
1,11,13,1,1,540
1,11,13,1,2,540
1,11,13,1,3,-2.273736754e-13
1,11,13,1,4,540
1,11,13,2,1,540
1,11,13,2,2,0
1,11,13,2,3,0
1,11,13,2,4,0
1,11,13,3,1,540
1,11,13,3,2,0
1,11,13,3,3,540
1,11,13,3,4,0
1,11,13,4,1,540
1,11,13,4,2,0
1,11,13,4,3,540
1,11,13,4,4,0
1,11,13,5,1,540
1,11,13,5,2,0
1,11,13,5,3,-2.273736754e-13
1,11,13,5,4,0
1,11,13,6,1,540
1,11,13,6,2,0
1,11,13,6,3,160
1,11,13,6,4,0
1,11,14,1,1,540
1,11,14,1,2,500.609183876
1,11,14,1,3,-2.046363079e-13
1,11,14,1,4,328.014631368
1,11,14,2,1,540
1,11,14,2,2,0
1,11,14,2,3,540
1,11,14,2,4,540
1,11,14,3,1,540
1,11,14,3,2,0
1,11,14,3,3,-2.273736754e-13
1,11,14,3,4,540
1,11,14,4,1,540
1,11,14,4,2,0
1,11,14,4,3,540
1,11,14,4,4,0
1,11,14,5,1,540
1,11,14,5,2,0
1,11,14,5,3,-2.046363079e-13
1,11,14,5,4,0
1,11,14,6,1,540
1,11,14,6,2,0
1,11,14,6,3,540
1,11,14,6,4,0
1,11,15,1,1,80
1,11,15,1,2,0
1,11,15,1,3,540
1,11,15,1,4,0
1,11,15,2,1,-2.046363079e-13
1,11,15,2,2,540
1,11,15,2,3,-2.046363079e-13
1,11,15,2,4,0
1,11,15,3,1,540
1,11,15,3,2,287.956600463
1,11,15,3,3,-2.046363079e-13
1,11,15,3,4,0
1,11,15,4,1,540
1,11,15,4,2,80
1,11,15,4,3,540
1,11,15,4,4,0
1,11,15,5,1,540
1,11,15,5,2,0
1,11,15,5,3,-2.273736754e-13
1,11,15,5,4,0
1,11,15,6,1,540
1,11,15,6,2,0
1,11,15,6,3,-2.046363079e-13
1,11,15,6,4,0
1,11,16,1,1,540
1,11,16,1,2,540
1,11,16,1,3,-2.046363079e-13
1,11,16,1,4,200.980465804
1,11,16,2,1,540
1,11,16,2,2,0
1,11,16,2,3,540
1,11,16,2,4,0
1,11,16,3,1,540
1,11,16,3,2,321.250375207
1,11,16,3,3,540
1,11,16,3,4,0
1,11,16,4,1,519.861055
1,11,16,4,2,0
1,11,16,4,3,540
1,11,16,4,4,0
1,11,16,5,1,540
1,11,16,5,2,0
1,11,16,5,3,-2.046363079e-13
1,11,16,5,4,0
1,11,16,6,1,540
1,11,16,6,2,0
1,11,16,6,3,540
1,11,16,6,4,0
1,11,17,1,1,540
1,11,17,1,2,540
1,11,17,1,3,540
1,11,17,1,4,0
1,11,17,2,1,540
1,11,17,2,2,540
1,11,17,2,3,-2.046363079e-13
1,11,17,2,4,0
1,11,17,3,1,-2.046363079e-13
1,11,17,3,2,334.383560334
1,11,17,3,3,540
1,11,17,3,4,0
1,11,17,4,1,-2.046363079e-13
1,11,17,4,2,0
1,11,17,4,3,-2.046363079e-13
1,11,17,4,4,0
1,11,17,5,1,540
1,11,17,5,2,0
1,11,17,5,3,540
1,11,17,5,4,0
1,11,17,6,1,0
1,11,17,6,2,0
1,11,17,6,3,-2.046363079e-13
1,11,17,6,4,0
1,11,18,1,1,-2.046363079e-13
1,11,18,1,2,-2.046363079e-13
1,11,18,1,3,540
1,11,18,1,4,0
1,11,18,2,1,540
1,11,18,2,2,0
1,11,18,2,3,540
1,11,18,2,4,0
1,11,18,3,1,540
1,11,18,3,2,540
1,11,18,3,3,540
1,11,18,3,4,0
1,11,18,4,1,540
1,11,18,4,2,0
1,11,18,4,3,540
1,11,18,4,4,0
1,11,18,5,1,540
1,11,18,5,2,0
1,11,18,5,3,0
1,11,18,5,4,0
1,11,18,6,1,540
1,11,18,6,2,0
1,11,18,6,3,540
1,11,18,6,4,0
1,11,19,1,1,540
1,11,19,1,2,540
1,11,19,1,3,160
1,11,19,1,4,0
1,11,19,2,1,540
1,11,19,2,2,0
1,11,19,2,3,-2.046363079e-13
1,11,19,2,4,0
1,11,19,3,1,-2.046363079e-13
1,11,19,3,2,0
1,11,19,3,3,-2.046363079e-13
1,11,19,3,4,0
1,11,19,4,1,540
1,11,19,4,2,0
1,11,19,4,3,540
1,11,19,4,4,0
1,11,19,5,1,-2.046363079e-13
1,11,19,5,2,0
1,11,19,5,3,-2.046363079e-13
1,11,19,5,4,0
1,11,19,6,1,540
1,11,19,6,2,0
1,11,19,6,3,540
1,11,19,6,4,0
1,11,20,1,1,75.99856552
1,11,20,1,2,0
1,11,20,1,3,12.666427587
1,11,20,1,4,0
1,11,20,2,1,0
1,11,20,2,2,0
1,11,20,2,3,0
1,11,20,2,4,0
1,11,20,3,1,0
1,11,20,3,2,0
1,11,20,3,3,0
1,11,20,3,4,0
1,11,20,4,1,0
1,11,20,4,2,0
1,11,20,4,3,0
1,11,20,4,4,0
1,11,20,5,1,0
1,11,20,5,2,0
1,11,20,5,3,0
1,11,20,5,4,0
1,11,20,6,1,0
1,11,20,6,2,0
1,11,20,6,3,0
1,11,20,6,4,0
1,11,21,1,1,0
1,11,21,1,2,0
1,11,21,1,3,0
1,11,21,1,4,0
1,11,21,2,1,0
1,11,21,2,2,0
1,11,21,2,3,0
1,11,21,2,4,0
1,11,21,3,1,0
1,11,21,3,2,0
1,11,21,3,3,0
1,11,21,3,4,0
1,11,21,4,1,205.524522171
1,11,21,4,2,0
1,11,21,4,3,0
1,11,21,4,4,0
1,11,21,5,1,0
1,11,21,5,2,0
1,11,21,5,3,0
1,11,21,5,4,0
1,11,21,6,1,0
1,11,21,6,2,0
1,11,21,6,3,0
1,11,21,6,4,0
1,11,22,1,1,0
1,11,22,1,2,0
1,11,22,1,3,0
1,11,22,1,4,0
1,11,22,2,1,0
1,11,22,2,2,0
1,11,22,2,3,0
1,11,22,2,4,0
1,11,22,3,1,0
1,11,22,3,2,0
1,11,22,3,3,0
1,11,22,3,4,0
1,11,22,4,1,0
1,11,22,4,2,0
1,11,22,4,3,0
1,11,22,4,4,0
1,11,22,5,1,0
1,11,22,5,2,0
1,11,22,5,3,0
1,11,22,5,4,0
1,11,22,6,1,0
1,11,22,6,2,0
1,11,22,6,3,0
1,11,22,6,4,0
1,11,23,1,1,0
1,11,23,1,2,0
1,11,23,1,3,0
1,11,23,1,4,0
1,11,23,2,1,0
1,11,23,2,2,0
1,11,23,2,3,0
1,11,23,2,4,0
1,11,23,3,1,0
1,11,23,3,2,0
1,11,23,3,3,0
1,11,23,3,4,0
1,11,23,4,1,0
1,11,23,4,2,0
1,11,23,4,3,0
1,11,23,4,4,0
1,11,23,5,1,0
1,11,23,5,2,0
1,11,23,5,3,0
1,11,23,5,4,0
1,11,23,6,1,0
1,11,23,6,2,0
1,11,23,6,3,0
1,11,23,6,4,0
1,11,24,1,1,0
1,11,24,1,2,0
1,11,24,1,3,0
1,11,24,1,4,0
1,11,24,2,1,0
1,11,24,2,2,0
1,11,24,2,3,0
1,11,24,2,4,0
1,11,24,3,1,0
1,11,24,3,2,0
1,11,24,3,3,0
1,11,24,3,4,0
1,11,24,4,1,0
1,11,24,4,2,0
1,11,24,4,3,0
1,11,24,4,4,0
1,11,24,5,1,0
1,11,24,5,2,0
1,11,24,5,3,0
1,11,24,5,4,0
1,11,24,6,1,0
1,11,24,6,2,0
1,11,24,6,3,0
1,11,24,6,4,0
1,12,1,1,1,0
1,12,1,1,2,0
1,12,1,1,3,0
1,12,1,1,4,0
1,12,1,2,1,0
1,12,1,2,2,0
1,12,1,2,3,251.595638464
1,12,1,2,4,0
1,12,1,3,1,0
1,12,1,3,2,0
1,12,1,3,3,0
1,12,1,3,4,0
1,12,1,4,1,0
1,12,1,4,2,0
1,12,1,4,3,0
1,12,1,4,4,0
1,12,1,5,1,0
1,12,1,5,2,0
1,12,1,5,3,0
1,12,1,5,4,0
1,12,1,6,1,203.92779896
1,12,1,6,2,0
1,12,1,6,3,0
1,12,1,6,4,0
1,12,2,1,1,0
1,12,2,1,2,0
1,12,2,1,3,509.478103443
1,12,2,1,4,0
1,12,2,2,1,220.248620657
1,12,2,2,2,0
1,12,2,2,3,0
1,12,2,2,4,0
1,12,2,3,1,0
1,12,2,3,2,0
1,12,2,3,3,0
1,12,2,3,4,0
1,12,2,4,1,0
1,12,2,4,2,0
1,12,2,4,3,0
1,12,2,4,4,0
1,12,2,5,1,0
1,12,2,5,2,0
1,12,2,5,3,0
1,12,2,5,4,0
1,12,2,6,1,0
1,12,2,6,2,0
1,12,2,6,3,0
1,12,2,6,4,0
1,12,3,1,1,0
1,12,3,1,2,0
1,12,3,1,3,0
1,12,3,1,4,0
1,12,3,2,1,0
1,12,3,2,2,0
1,12,3,2,3,311.973234063
1,12,3,2,4,0
1,12,3,3,1,0
1,12,3,3,2,0
1,12,3,3,3,0
1,12,3,3,4,0
1,12,3,4,1,0
1,12,3,4,2,0
1,12,3,4,3,0
1,12,3,4,4,0
1,12,3,5,1,0
1,12,3,5,2,0
1,12,3,5,3,0
1,12,3,5,4,0
1,12,3,6,1,73.889436207
1,12,3,6,2,0
1,12,3,6,3,0
1,12,3,6,4,0
1,12,4,1,1,0
1,12,4,1,2,0
1,12,4,1,3,0
1,12,4,1,4,0
1,12,4,2,1,0
1,12,4,2,2,0
1,12,4,2,3,12.4132686
1,12,4,2,4,0
1,12,4,3,1,0
1,12,4,3,2,0
1,12,4,3,3,0
1,12,4,3,4,0
1,12,4,4,1,0
1,12,4,4,2,0
1,12,4,4,3,0
1,12,4,4,4,0
1,12,4,5,1,0
1,12,4,5,2,0
1,12,4,5,3,0
1,12,4,5,4,0
1,12,4,6,1,241.339611602
1,12,4,6,2,0
1,12,4,6,3,0
1,12,4,6,4,0
1,12,5,1,1,0
1,12,5,1,2,0
1,12,5,1,3,0
1,12,5,1,4,0
1,12,5,2,1,0
1,12,5,2,2,0
1,12,5,2,3,0
1,12,5,2,4,0
1,12,5,3,1,0
1,12,5,3,2,0
1,12,5,3,3,0
1,12,5,3,4,0
1,12,5,4,1,0
1,12,5,4,2,0
1,12,5,4,3,0
1,12,5,4,4,0
1,12,5,5,1,0
1,12,5,5,2,0
1,12,5,5,3,0
1,12,5,5,4,0
1,12,5,6,1,249.085764892
1,12,5,6,2,0
1,12,5,6,3,180.564294149
1,12,5,6,4,0
1,12,6,1,1,0
1,12,6,1,2,0
1,12,6,1,3,0
1,12,6,1,4,0
1,12,6,2,1,0
1,12,6,2,2,0
1,12,6,2,3,0
1,12,6,2,4,0
1,12,6,3,1,0
1,12,6,3,2,0
1,12,6,3,3,0
1,12,6,3,4,0
1,12,6,4,1,0
1,12,6,4,2,0
1,12,6,4,3,0
1,12,6,4,4,0
1,12,6,5,1,232.23887741
1,12,6,5,2,0
1,12,6,5,3,0
1,12,6,5,4,0
1,12,6,6,1,0
1,12,6,6,2,0
1,12,6,6,3,540
1,12,6,6,4,0
1,12,7,1,1,0
1,12,7,1,2,0
1,12,7,1,3,0
1,12,7,1,4,0
1,12,7,2,1,306.248778402
1,12,7,2,2,0
1,12,7,2,3,86.682881702
1,12,7,2,4,0
1,12,7,3,1,0
1,12,7,3,2,0
1,12,7,3,3,0
1,12,7,3,4,0
1,12,7,4,1,0
1,12,7,4,2,0
1,12,7,4,3,0
1,12,7,4,4,0
1,12,7,5,1,0
1,12,7,5,2,0
1,12,7,5,3,0
1,12,7,5,4,0
1,12,7,6,1,0
1,12,7,6,2,0
